Batch_Name,DATE,COUNTS
Batch55,7/10/2020,36
Batch56,5/22/2020,2
Batch56,5/23/2020,2
Batch56,5/24/2020,2
Batch56,5/25/2020,2
Batch56,5/26/2020,2
Batch56,5/27/2020,2
Batch56,5/28/2020,2
Batch56,5/29/2020,2
Batch56,5/30/2020,2
Batch56,5/31/2020,2
Batch56,6/1/2020,2
Batch56,6/2/2020,2
Batch56,6/3/2020,2
Batch56,6/4/2020,2
Batch56,6/5/2020,2
Batch56,6/6/2020,2
Batch56,6/7/2020,2
Batch56,6/8/2020,2
Batch56,6/9/2020,2
Batch56,6/10/2020,2
Batch56,6/11/2020,2
Batch56,6/12/2020,2
Batch56,6/13/2020,2
Batch56,6/14/2020,2
Batch56,6/15/2020,2
Batch56,6/16/2020,2
Batch56,6/17/2020,2
Batch56,6/18/2020,2
Batch56,6/19/2020,2
Batch56,6/20/2020,2
Batch56,6/21/2020,2
Batch56,6/22/2020,2
Batch56,6/23/2020,2
Batch56,6/24/2020,2
Batch56,6/25/2020,2
Batch56,6/26/2020,2
Batch56,6/27/2020,2
Batch56,6/28/2020,2
Batch56,6/29/2020,2
Batch56,6/30/2020,2
Batch56,7/1/2020,2
Batch56,7/2/2020,2
Batch56,7/3/2020,2
Batch56,7/4/2020,2
Batch56,7/5/2020,2
Batch56,7/6/2020,2
Batch56,7/7/2020,2
Batch56,7/8/2020,2
Batch56,7/9/2020,2
Batch56,7/10/2020,2
Batch56,7/11/2020,2
Batch56,7/13/2020,2
Batch56,7/14/2020,2
Batch56,7/15/2020,2
Batch56,7/16/2020,2
Batch56,7/17/2020,2
Batch56,7/18/2020,2
Batch56,7/19/2020,2
Batch56,7/20/2020,2
Batch56,7/21/2020,2
Batch57,6/15/2020,3
Batch57,7/15/2020,3
Batch58,5/22/2020,3
Batch58,5/23/2020,3
Batch58,5/24/2020,3
Batch58,5/25/2020,3
Batch58,5/26/2020,3
Batch58,5/27/2020,3
Batch58,5/28/2020,3
Batch58,5/29/2020,3
Batch58,5/30/2020,3
Batch58,5/31/2020,3
Batch58,6/1/2020,2
Batch58,6/2/2020,3
Batch58,6/3/2020,3
Batch58,6/4/2020,3
Batch58,6/5/2020,3
Batch58,6/6/2020,3
Batch58,6/7/2020,3
Batch58,6/8/2020,3
Batch58,6/9/2020,3
Batch58,6/10/2020,3
Batch58,6/11/2020,3
Batch58,6/12/2020,3
Batch58,6/13/2020,3
Batch58,6/14/2020,3
Batch58,6/15/2020,2
Batch58,6/16/2020,3
Batch58,6/17/2020,3
Batch58,6/18/2020,3
Batch58,6/19/2020,3
Batch58,6/20/2020,3
Batch58,6/21/2020,3
Batch58,6/23/2020,3
Batch58,6/24/2020,3
Batch58,6/25/2020,3
Batch58,6/26/2020,3
Batch58,6/27/2020,3
Batch58,6/28/2020,3
Batch58,6/29/2020,2
Batch58,6/30/2020,3
Batch58,7/2/2020,5
Batch58,7/3/2020,3
Batch58,7/4/2020,3
Batch58,7/5/2020,3
Batch58,7/6/2020,2
Batch58,7/7/2020,3
Batch58,7/8/2020,3
Batch58,7/9/2020,2
Batch58,7/10/2020,3
Batch58,7/11/2020,3
Batch58,7/13/2020,3
Batch58,7/14/2020,3
Batch58,7/15/2020,3
Batch58,7/16/2020,3
Batch58,7/17/2020,3
Batch58,7/18/2020,3
Batch58,7/19/2020,3
Batch58,7/20/2020,3
Batch58,7/21/2020,3
Batch59,7/7/2020,26
Batch59,7/14/2020,2
Batch60,5/25/2020,4
Batch60,6/1/2020,4
Batch60,6/8/2020,4
Batch60,6/15/2020,4
Batch60,6/22/2020,4
Batch60,6/29/2020,4
Batch60,7/6/2020,4
Batch60,7/13/2020,2
Batch60,7/20/2020,4
Batch61,5/24/2020,4
Batch61,5/31/2020,4
Batch61,6/7/2020,4
Batch61,6/14/2020,4
Batch61,6/21/2020,4
Batch61,6/28/2020,4
Batch61,7/5/2020,4
Batch61,7/12/2020,4
Batch61,7/19/2020,4
Batch62,5/22/2020,3
Batch62,5/23/2020,3
Batch62,5/24/2020,3
Batch62,5/25/2020,3
Batch62,5/26/2020,3
Batch62,5/27/2020,3
Batch62,5/28/2020,3
Batch62,5/29/2020,3
Batch62,5/30/2020,3
Batch62,5/31/2020,3
Batch62,6/1/2020,3
Batch62,6/2/2020,3
Batch62,6/3/2020,3
Batch62,6/4/2020,3
Batch62,6/5/2020,3
Batch62,6/6/2020,3
Batch62,6/7/2020,3
Batch62,6/8/2020,3
Batch62,6/9/2020,3
Batch62,6/10/2020,3
Batch62,6/11/2020,3
Batch62,6/12/2020,3
Batch62,6/13/2020,3
Batch62,6/14/2020,3
Batch62,6/15/2020,3
Batch62,6/16/2020,3
Batch62,6/17/2020,3
Batch62,6/18/2020,3
Batch62,6/19/2020,3
Batch62,6/20/2020,3
Batch62,6/21/2020,3
Batch62,6/22/2020,3
Batch62,6/23/2020,3
Batch62,6/24/2020,3
Batch62,6/25/2020,3
Batch62,6/26/2020,3
Batch62,6/27/2020,3
Batch62,6/28/2020,3
Batch62,6/29/2020,3
Batch62,6/30/2020,3
Batch62,7/1/2020,3
Batch62,7/2/2020,3
Batch62,7/3/2020,3
Batch62,7/4/2020,3
Batch62,7/5/2020,3
Batch62,7/6/2020,3
Batch62,7/7/2020,3
Batch62,7/8/2020,3
Batch62,7/9/2020,3
Batch62,7/10/2020,3
Batch62,7/11/2020,3
Batch62,7/13/2020,3
Batch62,7/14/2020,3
Batch62,7/15/2020,3
Batch62,7/16/2020,3
Batch62,7/17/2020,3
Batch62,7/18/2020,3
Batch62,7/19/2020,3
Batch62,7/20/2020,3
Batch62,7/21/2020,3
Batch63,5/22/2020,72
Batch63,5/23/2020,72
Batch63,5/24/2020,72
Batch63,5/25/2020,60
Batch63,5/26/2020,69
Batch63,5/27/2020,72
Batch63,5/28/2020,69
Batch63,5/29/2020,69
Batch63,5/30/2020,72
Batch63,5/31/2020,72
Batch63,6/1/2020,72
Batch63,6/2/2020,75
Batch63,6/3/2020,92
Batch63,6/4/2020,88
Batch63,6/5/2020,92
Batch63,6/6/2020,96
Batch63,6/7/2020,96
Batch63,6/8/2020,92
Batch63,6/9/2020,92
Batch63,6/10/2020,96
Batch63,6/11/2020,96
Batch63,6/12/2020,96
Batch63,6/13/2020,96
Batch63,6/14/2020,96
Batch63,6/15/2020,96
Batch63,6/16/2020,96
Batch63,6/17/2020,96
Batch63,6/18/2020,96
Batch63,6/19/2020,96
Batch63,6/20/2020,92
Batch63,6/21/2020,96
Batch63,6/22/2020,96
Batch63,6/23/2020,88
Batch63,6/24/2020,96
Batch63,6/25/2020,96
Batch63,6/26/2020,96
Batch63,6/27/2020,96
Batch63,6/28/2020,96
Batch63,6/29/2020,96
Batch63,6/30/2020,96
Batch63,7/1/2020,88
Batch63,7/2/2020,96
Batch63,7/3/2020,96
Batch63,7/4/2020,96
Batch63,7/5/2020,96
Batch63,7/6/2020,96
Batch63,7/7/2020,96
Batch63,7/8/2020,96
Batch63,7/9/2020,92
Batch63,7/10/2020,92
Batch63,7/11/2020,96
Batch63,7/12/2020,84
Batch63,7/13/2020,96
Batch63,7/14/2020,96
Batch63,7/15/2020,96
Batch63,7/16/2020,96
Batch63,7/17/2020,96
Batch63,7/18/2020,96
Batch63,7/19/2020,92
Batch63,7/20/2020,96
Batch63,7/21/2020,56
Batch64,5/22/2020,72
Batch64,5/23/2020,72
Batch64,5/24/2020,72
Batch64,5/25/2020,60
Batch64,5/26/2020,72
Batch64,5/27/2020,72
Batch64,5/28/2020,72
Batch64,5/29/2020,72
Batch64,5/30/2020,72
Batch64,5/31/2020,72
Batch64,6/1/2020,72
Batch64,6/2/2020,72
Batch64,6/3/2020,72
Batch64,6/4/2020,66
Batch64,6/5/2020,72
Batch64,6/6/2020,72
Batch64,6/7/2020,72
Batch64,6/8/2020,72
Batch64,6/9/2020,72
Batch64,6/10/2020,72
Batch64,6/11/2020,72
Batch64,6/12/2020,72
Batch64,6/13/2020,72
Batch64,6/14/2020,72
Batch64,6/15/2020,72
Batch64,6/16/2020,72
Batch64,6/17/2020,72
Batch64,6/18/2020,72
Batch64,6/19/2020,72
Batch64,6/20/2020,69
Batch64,6/21/2020,72
Batch64,6/22/2020,72
Batch64,6/23/2020,66
Batch64,6/24/2020,72
Batch64,6/25/2020,72
Batch64,6/26/2020,72
Batch64,6/27/2020,72
Batch64,6/28/2020,72
Batch64,6/29/2020,72
Batch64,6/30/2020,72
Batch64,7/1/2020,66
Batch64,7/2/2020,72
Batch64,7/3/2020,72
Batch64,7/4/2020,72
Batch64,7/5/2020,72
Batch64,7/6/2020,72
Batch64,7/7/2020,72
Batch64,7/8/2020,72
Batch64,7/9/2020,69
Batch64,7/10/2020,69
Batch64,7/11/2020,72
Batch64,7/12/2020,63
Batch64,7/13/2020,72
Batch64,7/14/2020,72
Batch64,7/15/2020,72
Batch64,7/16/2020,72
Batch64,7/17/2020,72
Batch64,7/18/2020,72
Batch64,7/19/2020,69
Batch64,7/20/2020,72
Batch64,7/21/2020,42
Batch65,6/4/2020,1
Batch65,6/8/2020,1
Batch65,6/11/2020,1
Batch65,7/7/2020,1
Batch65,7/9/2020,1
Batch66,6/21/2020,14
Batch66,7/21/2020,12
Batch67,6/2/2020,3
Batch67,7/2/2020,3
Batch68,5/22/2020,13
Batch68,5/23/2020,13
Batch68,5/24/2020,13
Batch68,5/25/2020,13
Batch68,5/26/2020,13
Batch68,5/27/2020,13
Batch68,5/28/2020,13
Batch68,5/29/2020,13
Batch68,5/30/2020,13
Batch68,5/31/2020,13
Batch68,6/1/2020,13
Batch68,6/2/2020,13
Batch68,6/3/2020,13
Batch68,6/4/2020,13
Batch68,6/5/2020,13
Batch68,6/6/2020,13
Batch68,6/7/2020,13
Batch68,6/8/2020,13
Batch68,6/9/2020,13
Batch68,6/10/2020,13
Batch68,6/11/2020,13
Batch68,6/12/2020,13
Batch68,6/13/2020,13
Batch68,6/14/2020,13
Batch68,6/15/2020,13
Batch68,6/16/2020,13
Batch68,6/17/2020,13
Batch68,6/18/2020,13
Batch68,6/19/2020,13
Batch68,6/20/2020,13
Batch68,6/21/2020,13
Batch68,6/22/2020,13
Batch68,6/23/2020,13
Batch68,6/24/2020,13
Batch68,6/25/2020,13
Batch68,6/26/2020,13
Batch68,6/27/2020,13
Batch68,6/28/2020,13
Batch68,6/29/2020,13
Batch68,6/30/2020,13
Batch68,7/1/2020,13
Batch68,7/2/2020,13
Batch68,7/3/2020,13
Batch68,7/4/2020,13
Batch68,7/5/2020,13
Batch68,7/6/2020,13
Batch68,7/7/2020,13
Batch68,7/8/2020,13
Batch68,7/9/2020,13
Batch68,7/10/2020,13
Batch68,7/11/2020,13
Batch68,7/12/2020,13
Batch68,7/13/2020,13
Batch68,7/14/2020,13
Batch68,7/15/2020,13
Batch68,7/16/2020,13
Batch68,7/17/2020,13
Batch68,7/18/2020,13
Batch68,7/19/2020,13
Batch68,7/20/2020,13
Batch68,7/21/2020,13
