LD_INFO_SK,BTCH_NM,LD_STRT_TS,LD_END_TS,LD_DURTN_SCND,LD_STS,TNNT_SK,SRC_CD
1409005,BATCH_42,2020-07-13 15:36:23 EDT,2020-07-13 15:43:33 EDT,430,COMPLETED                                                                       ,1,SRC1
1409125,BATCH_42,2020-07-15 09:40:37 EDT,2020-07-15 09:49:15 EDT,518,COMPLETED                                                                       ,1,SRC1
1408600,BATCH_51,2020-07-08 10:00:20 EDT,2020-07-08 10:05:08 EDT,288,COMPLETED                                                                       ,1,SRC1
1408720,BATCH_42,2020-07-09 15:38:10 EDT,2020-07-09 15:46:20 EDT,490,COMPLETED                                                                       ,1,SRC1
1408240,BATCH_42,2020-07-04 22:34:42 EDT,2020-07-04 22:41:23 EDT,401,COMPLETED                                                                       ,1,SRC1
1408360,BATCH_54,2020-07-06 03:30:10 EDT,2020-07-06 04:44:39 EDT,4469,COMPLETED                                                                       ,1,SRC1
1408000,BATCH_47,2020-07-02 12:00:19 EDT,2020-07-02 12:06:14 EDT,355,COMPLETED                                                                       ,1,SRC1
1408120,BATCH_42,2020-07-03 15:34:42 EDT,2020-07-03 15:41:24 EDT,402,COMPLETED                                                                       ,1,SRC1
1407880,BATCH_42,2020-07-01 05:35:24 EDT,2020-07-01 05:42:00 EDT,396,COMPLETED                                                                       ,1,SRC1
1408840,BATCH_65,2020-07-11 00:31:35 EDT,2020-07-11 00:32:58 EDT,83,COMPLETED                                                                       ,1,SRC13
1408960,BATCH_42,2020-07-13 01:36:11 EDT,2020-07-13 01:42:54 EDT,403,COMPLETED                                                                       ,1,SRC1
1409320,BATCH_52,2020-07-18 00:00:50 EDT,2020-07-18 00:06:46 EDT,356,COMPLETED                                                                       ,1,SRC6
1408480,BATCH_24,2020-07-07 08:15:08 EDT,2020-07-07 08:38:46 EDT,1418,COMPLETED                                                                       ,1,SRC17
1409080,BATCH_70,2020-07-14 16:04:20 EDT,2020-07-14 16:20:45 EDT,985,COMPLETED                                                                       ,1,SRC1
1409200,BATCH_76,2020-07-16 10:00:19 EDT,2020-07-16 10:00:43 EDT,24,COMPLETED                                                                       ,1,SRC1
1407946,BATCH_25,2020-07-01 22:05:25 EDT,2020-07-02 03:01:59 EDT,17794,COMPLETED                                                                       ,1,SRC1
1408306,BATCH_42,2020-07-05 13:34:58 EDT,2020-07-05 13:41:41 EDT,403,COMPLETED                                                                       ,1,SRC1
1408426,BATCH_41,2020-07-06 20:04:39 EDT,2020-07-06 20:05:17 EDT,38,COMPLETED                                                                       ,1,SRC1
1408186,BATCH_55,2020-07-04 08:24:18 EDT,2020-07-04 08:36:46 EDT,748,COMPLETED                                                                       ,1,SRC1
1408066,BATCH_42,2020-07-03 01:34:46 EDT,2020-07-03 01:41:25 EDT,399,COMPLETED                                                                       ,1,SRC1
1408546,BATCH_47,2020-07-07 22:17:32 EDT,2020-07-07 22:21:32 EDT,240,COMPLETED                                                                       ,1,SRC1
1408666,BATCH_41,2020-07-09 02:03:56 EDT,2020-07-09 02:04:33 EDT,37,COMPLETED                                                                       ,1,SRC1
1408906,BATCH_52,2020-07-12 00:00:51 EDT,2020-07-12 00:06:57 EDT,366,COMPLETED                                                                       ,1,SRC6
1408786,BATCH_24,2020-07-10 08:15:10 EDT,2020-07-10 08:15:39 EDT,29,COMPLETED                                                                       ,1,SRC17
1409026,BATCH_52,2020-07-14 00:00:48 EDT,2020-07-14 00:06:53 EDT,365,COMPLETED                                                                       ,1,SRC6
1409146,BATCH_62,2020-07-15 13:16:26 EDT,2020-07-15 13:17:49 EDT,83,COMPLETED                                                                       ,1,SRC12
1409266,BATCH_36,2020-07-17 05:52:46 EDT,,,STARTED                                                                         ,1,SRC4
1408886,BATCH_73,2020-07-11 17:00:22 EDT,2020-07-11 17:01:00 EDT,38,COMPLETED                                                                       ,1,SRC16
1408046,BATCH_14,2020-07-02 21:09:37 EDT,2020-07-02 21:29:53 EDT,1216,COMPLETED                                                                       ,1,SRC1
1408646,BATCH_42,2020-07-08 21:36:04 EDT,2020-07-08 22:01:00 EDT,1496,COMPLETED                                                                       ,1,SRC1
1407926,BATCH_41,2020-07-01 19:03:16 EDT,2020-07-01 19:03:53 EDT,37,COMPLETED                                                                       ,1,SRC1
1408526,BATCH_75,2020-07-07 19:09:19 EDT,2020-07-07 19:16:54 EDT,455,COMPLETED                                                                       ,1,SRC18
1408166,BATCH_42,2020-07-04 03:35:05 EDT,2020-07-04 03:41:53 EDT,408,COMPLETED                                                                       ,1,SRC1
1409246,BATCH_72,2020-07-17 00:00:33 EDT,2020-07-17 00:06:52 EDT,379,COMPLETED                                                                       ,1,SRC15
1408286,BATCH_41,2020-07-05 08:03:52 EDT,2020-07-05 08:04:30 EDT,38,COMPLETED                                                                       ,1,SRC1
1408406,BATCH_77,2020-07-06 15:00:17 EDT,2020-07-06 19:21:49 EDT,15692,COMPLETED                                                                       ,1,SRC1
1408766,BATCH_42,2020-07-10 03:36:05 EDT,2020-07-10 03:48:03 EDT,718,COMPLETED                                                                       ,1,SRC1
1409006,BATCH_50,2020-07-13 16:00:24 EDT,2020-07-13 16:27:58 EDT,1654,COMPLETED                                                                       ,1,SRC1
1409126,BATCH_78,2020-07-15 10:00:16 EDT,2020-07-15 10:20:03 EDT,1187,COMPLETED                                                                       ,1,SRC19
1408824,BATCH_42,2020-07-10 18:36:58 EDT,2020-07-10 18:43:37 EDT,399,COMPLETED                                                                       ,1,SRC1
1407984,BATCH_24,2020-07-02 08:15:08 EDT,2020-07-02 08:16:03 EDT,55,COMPLETED                                                                       ,1,SRC17
1408104,BATCH_79,2020-07-03 10:30:22 EDT,2020-07-03 10:30:44 EDT,22,COMPLETED                                                                       ,1,SRC1
1408344,BATCH_80,2020-07-06 00:00:49 EDT,2020-07-06 00:08:12 EDT,443,COMPLETED                                                                       ,1,SRC18
1407864,BATCH_61,2020-07-01 00:00:40 EDT,2020-07-01 00:31:00 EDT,1820,COMPLETED                                                                       ,1,SRC11
1408224,BATCH_66,2020-07-04 17:31:42 EDT,2020-07-04 18:05:24 EDT,2022,COMPLETED                                                                       ,1,SRC1
1408704,BATCH_42,2020-07-09 10:42:17 EDT,2020-07-09 10:59:42 EDT,1045,COMPLETED                                                                       ,1,SRC1
1408944,BATCH_42,2020-07-12 18:37:18 EDT,2020-07-12 18:56:16 EDT,1138,COMPLETED                                                                       ,1,SRC1
1409184,BATCH_42,2020-07-16 01:36:51 EDT,2020-07-16 01:43:41 EDT,410,COMPLETED                                                                       ,1,SRC1
1408584,BATCH_36,2020-07-08 06:19:54 EDT,,,STARTED                                                                         ,1,SRC4
1408464,BATCH_36,2020-07-07 05:33:37 EDT,,,STARTED                                                                         ,1,SRC4
1409304,BATCH_21,2020-07-17 17:30:17 EDT,2020-07-17 17:30:57 EDT,40,COMPLETED                                                                       ,1,SRC1
1409064,BATCH_47,2020-07-14 12:00:12 EDT,2020-07-14 12:03:54 EDT,222,COMPLETED                                                                       ,1,SRC1
1408902,BATCH_72,2020-07-12 00:00:48 EDT,2020-07-12 00:06:59 EDT,371,COMPLETED                                                                       ,1,SRC15
1409022,BATCH_39,2020-07-13 22:00:20 EDT,2020-07-13 22:03:44 EDT,204,COMPLETED                                                                       ,1,SRC1
1408302,BATCH_41,2020-07-05 12:03:48 EDT,2020-07-05 12:04:25 EDT,37,COMPLETED                                                                       ,1,SRC1
1408422,BATCH_46,2020-07-06 18:30:25 EDT,2020-07-06 18:30:57 EDT,32,COMPLETED                                                                       ,1,SRC1
1407942,BATCH_42,2020-07-01 21:50:16 EDT,2020-07-01 22:24:32 EDT,2056,COMPLETED                                                                       ,1,SRC1
1408062,BATCH_41,2020-07-03 00:05:28 EDT,2020-07-03 00:06:14 EDT,46,COMPLETED                                                                       ,1,SRC1
1408542,BATCH_53,2020-07-07 22:03:32 EDT,2020-07-07 22:03:54 EDT,22,COMPLETED                                                                       ,1,SRC1
1408182,BATCH_41,2020-07-04 07:08:24 EDT,2020-07-04 07:09:27 EDT,63,COMPLETED                                                                       ,1,SRC1
1408662,BATCH_65,2020-07-09 00:32:09 EDT,2020-07-09 00:33:31 EDT,82,COMPLETED                                                                       ,1,SRC13
1408782,BATCH_36,2020-07-10 07:44:15 EDT,,,STARTED                                                                         ,1,SRC4
1409142,BATCH_55,2020-07-15 12:24:00 EDT,2020-07-15 12:38:18 EDT,858,COMPLETED                                                                       ,1,SRC1
1409262,BATCH_42,2020-07-17 05:37:05 EDT,2020-07-17 05:44:26 EDT,441,COMPLETED                                                                       ,1,SRC1
1409101,BATCH_48,2020-07-15 00:00:33 EDT,2020-07-15 00:31:19 EDT,1846,COMPLETED                                                                       ,1,SRC3
1408021,BATCH_62,2020-07-02 16:12:12 EDT,2020-07-02 16:13:21 EDT,69,COMPLETED                                                                       ,1,SRC12
1408141,BATCH_41,2020-07-03 21:03:35 EDT,2020-07-03 21:04:14 EDT,39,COMPLETED                                                                       ,1,SRC1
1408741,BATCH_41,2020-07-09 21:04:12 EDT,2020-07-09 21:04:49 EDT,37,COMPLETED                                                                       ,1,SRC1
1407901,BATCH_41,2020-07-01 11:30:45 EDT,2020-07-01 12:14:06 EDT,2601,COMPLETED                                                                       ,1,SRC1
1408261,BATCH_41,2020-07-05 03:04:39 EDT,2020-07-05 03:05:30 EDT,51,COMPLETED                                                                       ,1,SRC1
1408381,BATCH_75,2020-07-06 08:02:16 EDT,2020-07-06 08:58:00 EDT,3344,COMPLETED                                                                       ,1,SRC18
1408501,BATCH_42,2020-07-07 13:37:10 EDT,2020-07-07 13:44:12 EDT,422,COMPLETED                                                                       ,1,SRC1
1408981,BATCH_17,2020-07-13 08:54:34 EDT,2020-07-13 11:52:44 EDT,10690,COMPLETED                                                                       ,1,SRC1
1408621,BATCH_42,2020-07-08 14:37:03 EDT,2020-07-08 14:44:05 EDT,422,COMPLETED                                                                       ,1,SRC1
1408861,BATCH_42,2020-07-11 07:49:15 EDT,2020-07-11 08:24:36 EDT,2121,COMPLETED                                                                       ,1,SRC1
1409341,BATCH_17,2020-07-18 05:58:52 EDT,2020-07-18 06:05:30 EDT,398,COMPLETED                                                                       ,1,SRC1
1409221,BATCH_75,2020-07-16 13:20:51 EDT,2020-07-16 13:30:27 EDT,576,COMPLETED                                                                       ,1,SRC18
1408309,BATCH_77,2020-07-05 15:00:27 EDT,2020-07-05 17:17:29 EDT,8222,COMPLETED                                                                       ,1,SRC1
1408429,BATCH_42,2020-07-06 21:35:36 EDT,2020-07-06 22:00:12 EDT,1476,COMPLETED                                                                       ,1,SRC1
